feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,TF.name,auc_TF_expr,combined_auc
MA1653.1,Neuron,0.620655249933808,0.508716998888804,1034811,0.656418951707287,5.16874830464615e-10,3.85588623526603e-09,100,100,ZNF148,0.407015387113697,0.267172613737908
MA0163.1,Neuron,0.37602454366449,0.32796456320916,962928,0.610820901913097,1.07028568027955e-05,3.69644961800253e-05,100,100,PLAG1,0.434965228814887,0.265685853365546
MA0761.2,PC,1.25463928159112,0.6703179843115,4753123,0.60245325087555,8.61208505729248e-20,2.79331106640878e-19,100,100,ETV1,0.439739059444361,0.264922225899212
MA0029.1,Mesothelial,1.22806712585962,1.43392833186173,10236644,0.817657282890344,5.40370061252534e-277,3.38752996381841e-276,100,100,Mecom,0.323046803860863,0.264141571891283
MA0840.1,EC,0.716608548553362,0.647409081237368,8926036,0.617264883087695,3.34205186492184e-45,1.79364797930337e-44,100,100,Creb5,0.425016104075723,0.262347515792689
MA1483.1,PC,0.751817838024022,0.543407833673295,4905471,0.621763196749955,2.72908757559449e-27,1.13105518410749e-26,100,100,ELF2,0.420649086336681,0.261544120630642
MA0518.1,FB,1.55318377327037,1.76199531357729,18925240,0.738367302350261,0,0,100,100,Stat4,0.349562193732638,0.258105293990007
MA0794.1,Adipo,0.725327116846988,0.633092080833197,921498,0.641861437034406,7.52949408404856e-08,3.05271879711969e-07,100,100,PROX1,0.398198744135993,0.255588418136424
MA0052.4,SMC,1.01474355312807,1.38816805080905,1844657,0.685146784244117,7.11020932091674e-22,3.53614410226926e-20,100,100,MEF2A,0.372060424468857,0.254916003369338
MA0052.4,PC,0.662447246283494,1.07185861960866,5438580,0.689334191677082,1.56228749077396e-63,1.79302533556519e-62,100,100,MEF2A,0.368330677309521,0.253902929713031
MA0793.1,FB,0.275409984739023,0.395764016592069,15528353,0.605837924092512,1.81125347237854e-64,2.91205838447066e-64,100,100,POU6F2,0.416198519772777,0.252148847229516
MA1638.1,PC,0.394990473628665,0.402755925215377,4871044,0.617399611362433,1.74362027286764e-25,6.8822260505781e-25,100,100,HAND2,0.404544684257644,0.249765730839407
MA0090.3,SMC,0.593530042567044,0.745861740917441,1720278,0.63894964739022,5.44505730657846e-13,7.12633815913602e-12,100,100,TEAD1,0.388479705298674,0.248218970718844
MA1099.2,Myeloid,0.373480517499292,0.440574614200885,8864145,0.631692875719809,6.36528352301062e-55,2.10110686202032e-54,100,100,HES1,0.387645845871313,0.244873119139287
MA0600.2,PC,0.665598459673059,0.522594835668047,4777790.5,0.60557983008799,6.40928364623177e-21,2.13452035718254e-20,100,100,RFX2,0.395372181119657,0.23942941826396
MA0794.1,Myeloid,0.52649287135904,0.480593222066099,8642806,0.615919412016435,5.92445163091433e-43,1.58979889088564e-42,100,100,PROX1,0.388608584511592,0.239351570876919
MA0689.1,Mesothelial,0.668400540330615,0.892466602968098,8787406,0.70189864115762,4.06945599180056e-113,1.06147348597315e-112,100,100,TBX20,0.339895986095269,0.238572530775199
MA0742.1,Myeloid,0.774937143993731,0.70759831900271,9498452,0.676896018597008,1.33639825242288e-97,8.5209666351066e-97,100,100,Klf12,0.349429586530852,0.236527495902732
MA1574.1,PC,0.944550547588636,0.9717217622205,5904762,0.748422261015845,5.17895973182458e-108,9.65875989985285e-107,100,100,THRB,0.314714929616953,0.235539659199363
MA0807.1,Lymphoid,0.0749831668328913,0.337734652007402,1433078,0.602040524826413,6.32090508005771e-07,1.14729809968931e-06,100,100,TBX5,0.388826643611408,0.234089396586305
MA0807.1,Mesothelial,0.0659151879075146,0.357449339229516,7606360,0.607561975417509,2.14538401213373e-33,3.08968431091075e-33,100,100,TBX5,0.384446079230128,0.233574819338573
MA1644.1,Neuron,0.556122432089519,0.526074158352518,998229,0.633213633932972,1.20960583657842e-07,5.89781669338234e-07,100,100,NFYC,0.366124435360738,0.23183498418643
MA0518.1,EC,1.07111705569949,0.981864019586502,9243827,0.63924118079267,5.37051745914753e-63,4.35478915709137e-62,100,100,Stat4,0.360311120715737,0.230325706259058
MA0515.1,EC,2.59868811837523,2.71164545704879,12842965,0.888133465877166,0,0,100,100,Sox6,0.258925150192333,0.229960091043082
MA0593.1,PC,0.641128611740421,0.562509153577258,4839164,0.613358855497729,7.17099032572154e-24,2.66147203133745e-23,100,100,FOXP2,0.372903651928174,0.228723757157588
MA0742.1,Neuron,0.767890039370854,0.629909311234971,1048588,0.665158213174039,5.34230148605267e-11,4.6886551865827e-10,100,100,Klf12,0.337012171024879,0.224166413496812
MA0794.1,FB,0.460136142626254,0.4709846219648,15665373,0.611183752614002,5.92324016638512e-71,9.97457599124898e-71,100,100,PROX1,0.365897051250039,0.223630332853397
MA0515.1,Endocardial,2.83094057047472,2.85205008774218,8913580,0.886145338659867,0,0,100,100,Sox6,0.240036906898858,0.212707586154756
MA0620.3,Lymphoid,0.558267112573566,0.586070060894326,1510070,0.634385103479798,5.37857962411291e-11,1.3027338959702e-10,100,100,MITF,0.318708073709611,0.202183654320119
MA0830.2,Mesothelial,1.03147793185623,1.35350496050211,9217829,0.736278902957631,3.48921019888504e-154,1.24543100878863e-153,100,100,TCF4,0.274398737008246,0.202034001057391
MA0830.2,CM,2.09850398012865,3.07125802135293,25705203,0.943347831893331,0,0,100,100,TCF4,0.158477147326941,0.14949907333551
MA0087.1,EC,0.913117357018739,1.01460454519226,10698411.5,0.739830505251329,4.28406012779317e-183,9.68457228889001e-182,100,100,Sox5,0.187036936508623,0.138375631237835
MA0006.1,Adipo,0.449550508929327,0.463927119561218,901794,0.628136786785218,1.18731103897788e-06,3.97190150258968e-06,100,100,Ahr::Arnt,,
MA0019.1,Adipo,1.20037020984317,1.17128716123246,1097006,0.764110011736721,1.34199270637022e-23,4.55057526796448e-22,100,100,Ddit3::Cebpa,,
MA0072.1,Adipo,0.639994118622807,0.674499850237138,928103,0.646462092479792,2.81662964156945e-08,1.20068897863475e-07,100,100,RORA(var.2),,
MA0091.1,Adipo,1.60379707957645,1.50272109579361,994253,0.692538301066057,2.89374827803388e-13,2.60088700652202e-12,100,100,TAL1::TCF3,,
MA0092.1,Adipo,0.453816846708272,0.53959758281367,898181,0.625620182981406,1.91363547262559e-06,6.2888637118004e-06,100,100,Hand1::Tcf3,,
MA0115.1,Adipo,0.651532817560096,0.637336310815229,927619,0.646124966478949,3.03010765042414e-08,1.28435244728205e-07,100,100,NR1H2::RXRA,,
MA0142.1,Adipo,0.840151343285238,0.802058441018033,969112,0.67502655563798,3.23694099432296e-11,2.06142600731112e-10,100,100,Pou5f1::Sox2,,
MA0065.2,Adipo,1.28587819309219,1.314624871923,1111814,0.774424395663334,2.38712689725497e-25,9.37261402816951e-24,100,100,Pparg::Rxra,,
MA0517.1,Adipo,1.88460890173716,1.44297103882822,888667,0.618993288824343,6.449019195661e-06,1.95567817884679e-05,100,100,STAT1::STAT2,,
MA0519.1,Adipo,2.32578962943162,2.1498715224036,1134776,0.790418377546294,3.42178732832654e-28,1.7017688979544e-26,100,100,Stat5a::Stat5b,,
MA0611.1,Adipo,0.385713334344541,0.374065031344001,862093,0.600483399678894,0.000139313505535525,0.000338527280552122,100,100,Dux,,
MA0621.1,Adipo,0.452348593012872,0.443344649749973,892878,0.62192642433994,3.79500945512203e-06,1.2098619886842e-05,100,100,mix-a,,
MA0629.1,Adipo,0.474198260655303,0.496778269675739,895635,0.623846788770361,2.66467746733089e-06,8.64282343751672e-06,100,100,Rhox11,,
MA0810.1,Adipo,0.375198135159224,0.380587139327991,899181,0.626316724305461,1.67828751822506e-06,5.5398340203358e-06,100,100,TFAP2A(var.2),,
MA0812.1,Adipo,0.617530237507732,0.628303671022687,993493,0.692008929659774,3.35850854108529e-13,2.98267544244003e-12,100,100,TFAP2B(var.2),,
MA1148.1,Adipo,1.91662886808538,1.9616206834063,1182415,0.823600909682969,1.34656381763432e-34,1.11615178661689e-32,100,100,PPARA::RXRA,,
MA1467.1,Adipo,0.516058050046555,0.599388995882226,873312,0.608297896793472,4.03202164527224e-05,0.000107042282824665,100,100,ATOH1(var.2),,
MA1472.1,Adipo,0.921806886686793,0.95071395813055,913373,0.636202038776456,2.42370832454407e-07,9.13174954600948e-07,100,100,BHLHA15(var.2),,
MA1494.1,Adipo,1.0445686938767,1.06801620002379,1085436,0.7560510286174,2.81325815729993e-22,8.07188686671442e-21,100,100,HNF4A(var.2),,
MA1537.1,Adipo,0.707846119918404,0.703930742803187,938673,0.653824534275057,5.49035866922456e-09,2.60879462881626e-08,100,100,NR2F1(var.2),,
MA1619.1,Adipo,1.02637498477084,1.04062857382736,953764,0.664336039396377,4.66188554787087e-10,2.55718133728799e-09,100,100,Ptf1a(var.2),,
MA1635.1,Adipo,1.20151990555961,1.21818177528809,1029628,0.717178450404516,1.82009445298654e-16,2.77100094271012e-15,100,100,BHLHE22(var.2),,
MA1636.1,Adipo,3.82712970081531,3.74540538586085,1213908,0.845537085601446,3.3124479218842e-39,4.94217229945122e-37,100,100,CEBPG(var.2),,
MA1640.1,Adipo,0.564764867349735,0.574762777947789,886312,0.617352934006192,8.63031775670296e-06,2.56502671175315e-05,100,100,MEIS2(var.2),,
MA1642.1,Adipo,0.703012341900238,0.694213327287873,907400,0.632041597447873,5.5636964406728e-07,1.98589356207747e-06,100,100,NEUROG2(var.2),,
MA0814.2,Adipo,0.494239243179922,0.488578256889245,956333,0.666125454057876,3.01664496195777e-10,1.71787568062633e-09,100,100,TFAP2C(var.2),,
MA0059.1,CM,0.376540486482254,0.529364822489484,17306992,0.635144308325253,2.32658850363709e-110,3.75678576561313e-110,100,100,MAX::MYC,,
MA0119.1,CM,1.60991363179299,2.37144604609304,24775303,0.909221699962857,0,0,100,100,NFIC::TLX1,,
MA0065.2,CM,0.327340818107533,0.459773428309302,17162682,0.629848317252141,4.97691270255997e-102,7.88275345246229e-102,100,100,Pparg::Rxra,,
MA0159.1,CM,0.469272743354199,0.687167527274079,18654136,0.684582757484675,3.99018601767041e-204,7.69167640615537e-204,100,100,RARA::RXRA,,
MA0259.1,CM,0.432628612099371,0.623784943152282,18239383,0.669361856746359,3.54793112698568e-172,6.45550395300321e-172,100,100,ARNT::HIF1A,,
MA0494.1,CM,0.658410492303089,0.921382380737363,20216092,0.741904530283465,0,0,100,100,Nr1h3::Rxra,,
MA0503.1,CM,1.00358109783508,1.51947178651443,23132485,0.848932395945482,0,0,100,100,Nkx2-5(var.2),,
MA0513.1,CM,1.66712633769303,2.53263667940351,25584072,0.938902480256735,0,0,100,100,SMAD2::SMAD3::SMAD4,,
MA0140.2,CM,0.592377523250624,0.926889377057374,19520856,0.716390264815334,9.65530641127645e-280,2.11227524422646e-279,100,100,GATA1::TAL1,,
MA0730.1,CM,0.657202293581333,0.953982233563819,20137544.5,0.739021938232912,0,0,100,100,RARA(var.2),,
MA0828.1,CM,0.610754952789137,0.833036811116374,18954321.5,0.695599178580078,5.8484761281575e-229,1.18558782380584e-228,100,100,SREBF2(var.2),,
MA0858.1,CM,0.555062804242708,0.821260563525036,19230012.5,0.705716683083835,4.94465626807898e-253,1.02749681782365e-252,100,100,Rarb(var.2),,
MA0860.1,CM,0.391648989679573,0.54681000195267,17531511,0.643383866358265,5.58617471577707e-124,9.38578004047227e-124,100,100,Rarg(var.2),,
MA1148.1,CM,0.501783740075151,0.706757939385161,18630794,0.683726136158165,2.96389350466038e-202,5.69861998576455e-202,100,100,PPARA::RXRA,,
MA1149.1,CM,0.263108596074528,0.36185569336047,16380537,0.601144603456292,1.20053368073865e-62,1.69620857164968e-62,100,100,RARA::RXRG,,
MA1527.1,CM,1.84034969412671,2.72216775266834,25308211,0.928778736972003,0,0,100,100,NFIC(var.2),,
MA1528.1,CM,1.91444002720996,2.82797481475181,25430363,0.933261557993157,0,0,100,100,NFIX(var.2),,
MA1536.1,CM,0.472998841948091,0.700936371211135,18314129.5,0.672104956994064,9.87775278987585e-178,1.80607930912926e-177,100,100,NR2C2(var.2),,
MA1538.1,CM,0.439764045318883,0.626896634069432,18307835,0.671873956953806,2.92355791723274e-177,5.33245527201864e-177,100,100,NR2F1(var.3),,
MA1575.1,CM,0.305358440899327,0.453821344344431,17036502.5,0.625217692169959,5.1159636432529e-95,7.96765945274878e-95,100,100,THRB(var.2),,
MA1576.1,CM,0.891452967550913,1.29546409366024,22071971,0.810012898496171,0,0,100,100,THRB(var.3),,
MA1620.1,CM,1.59045554520648,2.31927091424489,24521620,0.899911860704315,0,0,100,100,Ptf1a(var.3),,
MA1628.1,CM,0.594155730923662,0.896882825539878,20168728,0.740166332506548,0,0,100,100,Zic1::Zic2,,
MA1631.1,CM,1.99850793801361,2.94190056411296,25854028,0.948809517649383,0,0,100,100,ASCL1(var.2),,
MA1648.1,CM,2.03215323469639,2.964598338748,25384460,0.93157697703391,0,0,100,100,TCF12(var.2),,
MA0829.2,CM,0.938451950170558,1.29931954389307,21032621,0.771870092579473,0,0,100,100,SREBF1(var.2),,
MA0519.1,EC,0.877435411434434,0.766894301779247,8738629.5,0.604305104378269,3.98876757092471e-36,1.65312255994991e-35,100,100,Stat5a::Stat5b,,
MA0621.1,EC,0.370241675101976,0.402461247172087,8762127,0.605930034144444,3.31387561959115e-37,1.43729721640407e-36,100,100,mix-a,,
MA1127.1,EC,0.835806167042863,0.769280426661595,9154315,0.633051130224316,1.11681721021579e-57,8.08879260991241e-57,100,100,FOSB::JUN,,
MA1129.1,EC,0.691248850512773,0.63252319515232,8932107,0.617684712797683,1.63082060327601e-45,8.88023481783872e-45,100,100,FOSL1::JUN(var.2),,
MA1131.1,EC,0.704834258696283,0.648544698749631,8908893,0.616079387993258,2.50012120114797e-44,1.31344395496929e-43,100,100,FOSL2::JUN(var.2),,
MA1133.1,EC,0.774677730538636,0.714067963602879,9167527,0.63396478367982,1.89734756459755e-58,1.41542128318978e-57,100,100,JUN::JUNB(var.2),,
MA1136.1,EC,0.712308799279764,0.666196805807,9088876,0.628525807148723,6.079992811935e-54,4.19969873861436e-53,100,100,FOSB::JUNB(var.2),,
MA1139.1,EC,0.753135123392815,0.684308659403111,8985502,0.621377153477115,2.65637623302077e-48,1.52435128448731e-47,100,100,FOSL2::JUNB(var.2),,
MA1143.1,EC,0.727765924685453,0.666630477523974,9197890,0.636064485456196,3.08421331548363e-60,2.42191908773767e-59,100,100,FOSL1::JUND(var.2),,
MA1145.1,EC,0.750125238613458,0.675119659653074,8929319,0.617491913385487,2.26800051780487e-45,1.2260350625235e-44,100,100,FOSL2::JUND(var.2),,
MA1475.1,EC,0.710196733849426,0.671359612595996,9332624,0.645381786748498,1.64946201700163e-68,1.59805021387431e-67,100,100,CREB3L4(var.2),,
MA1140.2,EC,0.83608279737352,0.775772912161764,9324097.5,0.64479215109997,5.71396016934995e-68,5.39571428650008e-67,100,100,JUNB(var.2),,
MA0517.1,Endocardial,2.18714676958822,1.87281731898896,7164874,0.712297381880824,1.05066909128072e-100,7.06125353239116e-100,100,100,STAT1::STAT2,,
MA0519.1,Endocardial,1.21268630197315,1.09826404860097,6581632,0.654314261786467,4.37167053279287e-54,1.50288765781727e-53,100,100,Stat5a::Stat5b,,
MA0140.2,Endocardial,1.92348772872138,2.18796689705129,8826499.5,0.877488213333885,0,0,100,100,GATA1::TAL1,,
MA0006.1,FB,0.397528429237181,0.530538981130848,16661013,0.650028597958738,1.28104027514225e-127,2.9404801392496e-127,100,100,Ahr::Arnt,,
MA0019.1,FB,0.582517001207317,0.705623218403678,17175778,0.670112128967821,1.69471251575053e-163,4.58063600271701e-163,100,100,Ddit3::Cebpa,,
MA0057.1,FB,0.862418926528325,1.01437250277451,18740366,0.731154452386154,4.1653986760374e-300,1.97922765116172e-299,100,100,MZF1(var.2),,
MA0072.1,FB,0.764919497299186,1.03264090346508,18983390,0.740636021723525,0,0,100,100,RORA(var.2),,
MA0091.1,FB,3.64998110935863,4.60384212853919,24482817,0.955195894066606,0,0,100,100,TAL1::TCF3,,
MA0092.1,FB,0.733596259790952,1.06040884405361,19218602,0.749812806267362,0,0,100,100,Hand1::Tcf3,,
MA0142.1,FB,0.700479218831407,0.852425360758189,17929256,0.699509035862543,4.15559546198694e-224,1.49042029550109e-223,100,100,Pou5f1::Sox2,,
MA0149.1,FB,1.3055255438378,1.43747193543107,19060019,0.743625698367615,0,0,100,100,EWSR1-FLI1,,
MA0489.1,FB,1.77527842503402,2.20458053559644,19195194,0.748899544305378,0,0,100,100,JUN(var.2),,
MA0492.1,FB,1.88276202531835,2.3339306726201,21841844,0.852158463123069,0,0,100,100,JUND(var.2),,
MA0501.1,FB,0.422118397577074,0.530620866686953,15738996,0.614056150316801,1.43458751761982e-74,2.45459240400088e-74,100,100,MAF::NFE2,,
MA0517.1,FB,1.45590942350818,1.30244124235264,16038571.5,0.625744073629015,3.14911112318296e-90,6.03916940332774e-90,100,100,STAT1::STAT2,,
MA0519.1,FB,1.78535825712808,2.06854512879223,19942510.5,0.778056060582415,0,0,100,100,Stat5a::Stat5b,,
MA0591.1,FB,0.578485545950743,0.729667568341635,16750364,0.653514622803458,1.59144091974024e-133,3.76893627341658e-133,100,100,Bach1::Mafk,,
MA0621.1,FB,0.383347966873092,0.481874213518698,15976060,0.623305190549018,7.77968806962327e-87,1.44729359100722e-86,100,100,mix-a,,
MA0629.1,FB,0.496864529338693,0.670212181102364,17172762,0.669994459877025,2.83386108092617e-163,7.63198688220551e-163,100,100,Rhox11,,
MA0656.1,FB,1.19699273956467,1.39307618230019,19157929,0.747445652173913,0,0,100,100,JDP2(var.2),,
MA0709.1,FB,0.385397145227114,0.50885107449794,16188113,0.631578427853554,1.29900445623167e-98,2.63330794660007e-98,100,100,Msx3,,
MA0810.1,FB,0.322794011172914,0.422559845437686,16289068.5,0.635517201691688,1.73452670588605e-104,3.65524554404236e-104,100,100,TFAP2A(var.2),,
MA0813.1,FB,0.301636926833234,0.383066531133498,15830741,0.617635576953088,3.33101062365542e-79,5.91650934582606e-79,100,100,TFAP2B(var.3),,
MA0815.1,FB,0.287571436800577,0.375919674477468,15753413,0.614618628858579,2.74116309381124e-75,4.72265050342536e-75,100,100,TFAP2C(var.3),,
MA0099.3,FB,1.60905021942436,2.03677548015525,19007230,0.741566138144137,0,0,100,100,FOS::JUN,,
MA1126.1,FB,1.39223717152811,1.64548637778388,20111938,0.784666266113175,0,0,100,100,FOS::JUN(var.2),,
MA1127.1,FB,1.26420360532263,1.44656263353269,19120123,0.745970652954212,0,0,100,100,FOSB::JUN,,
MA1128.1,FB,1.65743116887205,2.08556827039326,19009723.5,0.741663421923281,0,0,100,100,FOSL1::JUN,,
MA1129.1,FB,1.05437510274878,1.20358589215154,18473810,0.720754783232935,6.68881320852595e-274,2.9010782869537e-273,100,100,FOSL1::JUN(var.2),,
MA1130.1,FB,1.70925743514692,2.15812509456289,19161671,0.747591646118793,0,0,100,100,FOSL2::JUN,,
MA1131.1,FB,1.46461906829145,1.73886610348071,20193023,0.787829793376822,0,0,100,100,FOSL2::JUN(var.2),,
MA1132.1,FB,1.37928711159888,1.73307004832854,18790266.5,0.733101317925029,3.8019105421027e-305,1.82982275123136e-304,100,100,JUN::JUNB,,
MA1133.1,FB,1.02474954290071,1.15047096263613,18311580.5,0.714425407316084,1.53101309124395e-258,6.0430463813121e-258,100,100,JUN::JUNB(var.2),,
MA1134.1,FB,1.63719133542619,2.07391237975292,19078555.5,0.744348898998096,0,0,100,100,FOS::JUNB,,
MA1135.1,FB,1.61238452385967,2.04747601812495,19143957,0.746900535285121,0,0,100,100,FOSB::JUNB,,
MA1136.1,FB,1.05483832087893,1.21564129430293,18605170,0.72587978713443,1.15231488246246e-286,5.33929752991921e-286,100,100,FOSB::JUNB(var.2),,
MA1137.1,FB,1.73769677667183,2.20037472632767,19265346,0.751636521114891,0,0,100,100,FOSL1::JUNB,,
